latitude|longitude|Date
9.57618|-79.87464|10-06
8.71757|-79.40459|10-06
9.59533|-79.8505|10-06
9.59952|-79.85762|10-06
9.58768|-79.88882|10-06
9.56118|-79.86812|10-06
9.62387|-79.8505|10-06
8.75639|-79.41636|10-06
8.743030000000001|-79.41508|10-06
9.60431|-79.84602|10-06
8.87635|-79.49278|10-07
8.96034|-79.56727|10-07
8.8619|-79.47676|10-07
8.98867|-79.59473|10-07
9.37432|-79.92775|10-07
9.47607|-79.83784|10-07
9.01461|-79.61769|10-07
8.96243|-79.5694|10-07
9.5264|-79.86648|10-07
9.45178|-79.85438|10-07
9.37537|-79.89071|10-07
9.35095|-79.9075|10-07
9.45573|-79.9466|10-07
8.87162|-79.47542|10-07
8.95732|-79.57462|10-07
9.37136|-79.88668|10-07
9.42345|-79.88649|10-07
8.95565|-79.56555|10-07
9.46963|-79.85553|10-07
9.36107|-79.8846|10-07
9.36975|-79.88506|10-07
9.54859|-79.84169|10-07
9.35654|-79.88266|10-07
8.9537|-79.56723|10-07
9.35212|-79.90808|10-07
8.95935|-79.57571|10-07
9.3636|-79.88568|10-07
9.35239|-79.91072|10-07
8.95799|-79.56518|10-07
9.36097|-79.89194|10-07
9.39741|-79.91857|10-07
8.829460000000001|-79.49569|10-07
8.88545|-79.46328|10-07
9.4114|-79.93173|10-07
8.7322|-79.40832|10-07
9.51447|-79.97585|10-07
8.71379|-79.40009|10-07
9.6089|-79.85592|10-07
9.60209|-79.84545|10-07
9.59834|-79.85654|10-07
9.6228|-79.8399|10-07
8.75507|-79.42045|10-07
9.35859|-79.88353|10-08
9.45284|-79.86232|10-08
8.98062|-79.58814|10-08
9.37213|-79.88847|10-08
8.9634|-79.57002|10-08
9.41884|-79.9188|10-08
9.2738|-79.91283|10-08
9.34919|-79.91355|10-08
9.37264|-79.88474|10-08
9.37138|-79.88677|10-08
9.45632|-79.9292|10-08
9.51544|-79.84092|10-08
8.96107|-79.56793|10-08
9.47843|-79.93607|10-08
9.45535|-79.94773|10-08
9.2102|-79.91975|10-08
8.95378|-79.56727|10-08
8.89248|-79.51211|10-08
9.42181|-79.95228|10-08
9.36098|-79.89197|10-08
9.35637|-79.88256|10-08
8.87208|-79.47632|10-08
9.42332|-79.8868|10-08
9.48058|-79.89133|10-08
9.51465|-79.87137|10-08
9.13988|-79.81056|10-08
8.95797|-79.56513|10-08
8.95638|-79.57414|10-08
8.87671|-79.49231|10-08
8.86585|-79.4666|10-08
9.40089|-79.89704|10-08
8.98878|-79.59477|10-08
8.74816|-79.41786|10-08
9.616810000000001|-79.84977|10-08
9.61627|-79.84357|10-08
9.52158|-79.89133|10-08
9.55238|-79.88199|10-08
8.73208|-79.40607|10-08
8.7534|-79.4131|10-08
8.72106|-79.40658|10-08
8.7314|-79.40772|10-08
8.71508|-79.39598|10-08
8.76726|-79.41793|10-08
8.76711|-79.42917|10-08
8.7328|-79.40558|10-08
9.53|-80.00817|10-08
8.72381|-79.40959|10-08
9.59125|-79.88002|10-08
8.73121|-79.4094|10-08
8.99591|-79.59136|10-09
9.4482|-79.855|10-09
9.37512|-79.89072|10-09
9.48345|-79.93552|10-09
9.45613|-79.94668|10-09
8.96098|-79.56783|10-09
8.87693|-79.49162|10-09
9.37188|-79.88854|10-09
8.89279|-79.5138|10-09
8.87115|-79.47783|10-09
8.96338|-79.57002|10-09
9.35096|-79.90767|10-09
8.95778|-79.56492|10-09
9.35245|-79.9104|10-09
8.82132|-79.4426|10-09
8.9546|-79.57443|10-09
8.90071|-79.50204|10-09
8.88096|-79.45624|10-09
9.36097|-79.89196|10-09
9.37095|-79.89455|10-09
9.47613|-79.95188|10-09
9.01444|-79.61772|10-09
8.86721|-79.45747|10-09
8.90342|-79.53286|10-09
9.36957|-79.88537|10-09
9.36197|-79.91875|10-09
8.85976|-79.4761|10-09
8.75314|-79.51336|10-09
8.9914|-79.59663|10-09
9.3585|-79.88333|10-09
9.50989|-79.89339|10-09
9.47354|-79.91837|10-09
9.44462|-79.88221|10-09
8.95743|-79.57464|10-09
9.5836|-79.86265|10-09
9.57813|-79.86414|10-09
8.72643|-79.40571|10-09
8.72238|-79.40431|10-09
9.62233|-79.86885|10-09
9.59471|-79.86822|10-09
9.56348|-79.87893|10-09
8.73244|-79.40356|10-09
9.4614|-79.91364|10-09
8.739370000000001|-79.41107|10-09
8.78552|-79.48858|10-09
9.57081|-79.86465|10-09
8.72266|-79.40679|10-09
9.48348|-79.93573|10-10
9.35258|-79.9106|10-10
8.98143|-79.58897|10-10
9.4671|-79.9323|10-10
9.35635|-79.88265|10-10
8.95743|-79.57485|10-10
9.43273|-79.88039|10-10
9.33434|-79.919|10-10
9.36096|-79.89195|10-10
9.43623|-79.95176|10-10
9.36131|-79.8847|10-10
8.8742|-79.47817|10-10
9.23172|-79.93207|10-10
9.46588|-79.85412|10-10
9.47369|-79.89118|10-10
9.44803|-79.85505|10-10
9.36965|-79.88543|10-10
9.44465|-79.88245|10-10
8.87686|-79.49173|10-10
9.56789|-79.79683|10-10
9.45613|-79.94684|10-10
8.96086|-79.56789|10-10
8.9633|-79.56983|10-10
9.35212|-79.90778|10-10
8.82612|-79.58728|10-10
8.88089|-79.4565|10-10
9.37477|-79.89052|10-10
8.95439|-79.57443|10-10
8.95376|-79.56714|10-10
9.3636|-79.8858|10-10
8.95941|-79.57578|10-10
8.91039|-79.53896|10-10
8.7696|-79.42911|10-10
8.95555|-79.56551|10-10
8.93389|-79.55756|10-10
9.37283|-79.8965|10-10
8.72041|-79.40785|10-10
8.733270000000001|-79.40433|10-10
9.57264|-79.87164|10-10
8.78909|-79.43324|10-10
8.74631|-79.41211|10-10
9.51557|-79.96451|10-10
8.77853|-79.42305|10-10
8.76453|-79.42299|10-10
8.76008|-79.4188|10-10
9.48485|-79.97506|10-10
9.61334|-79.84505|10-10
9.60655|-79.84447|10-10
8.76179|-79.41836|10-10
9.5724|-79.87163|10-10
8.7599|-79.41882|10-10
8.75197|-79.40421|10-10
9.3664|-79.88518|10-11
9.51659|-79.85788|10-11
8.86474|-79.46194|10-11
8.9623|-79.56902|10-11
8.95752|-79.56486|10-11
8.87023|-79.47908|10-11
8.76648|-79.46514|10-11
8.83059|-79.54433|10-11
8.87869|-79.45706|10-11
9.37128|-79.88652|10-11
8.95549|-79.56561|10-11
8.89387|-79.48221|10-11
8.86683|-79.49483|10-11
8.88532|-79.50875|10-11
9.36671|-79.92318|10-11
9.47376|-79.83694|10-11
9.35624|-79.88248|10-11
8.96091|-79.56789|10-11
8.86812|-79.50567|10-11
8.95776|-79.5746|10-11
9.36952|-79.88553|10-11
9.35081|-79.90741|10-11
9.45777|-79.88516|10-11
8.82642|-79.58531|10-11
8.95467|-79.56637|10-11
9.00144|-79.59668|10-11
8.95333|-79.57563|10-11
9.36096|-79.89198|10-11
8.89754|-79.45794|10-11
9.36448|-79.88617|10-11
9.35833|-79.88342|10-11
8.8149|-79.59539|10-11
9.35211|-79.90801|10-11
9.33339|-79.91889|10-11
8.72574|-79.40873|10-11
8.74235|-79.41103|10-11
9.52282|-79.95482|10-11
8.75471|-79.43587|10-11
9.56936|-79.85483|10-11
8.7153|-79.40592|10-11
8.76161|-79.42007|10-11
9.61673|-79.87403|10-11
9.62362|-79.85981|10-11
9.60288|-79.86182|10-11
9.6157|-79.83567|10-11
9.58801|-79.87503|10-11
9.60692|-79.86744|10-11
9.58221|-79.88206|10-11
9.58993|-79.88806|10-11
8.74349|-79.41523|10-11
9.35347|-79.90926|10-12
8.9566|-79.57427|10-12
9.06913|-79.67085|10-12
9.36331|-79.88561|10-12
8.9598|-79.56685|10-12
8.95471|-79.56637|10-12
8.95555|-79.56559|10-12
9.37294|-79.88905|10-12
9.44475|-79.8931|10-12
8.95783|-79.56503|10-12
9.35618|-79.88236|10-12
8.73158|-79.46122|10-12
9.35834|-79.88344|10-12
8.82825|-79.54425|10-12
9.4273|-79.89667|10-12
9.36649|-79.88525|10-12
9.35007|-79.91389|10-12
9.45649|-79.8847|10-12
9.4775|-79.82854|10-12
8.8681|-79.462|10-12
9.1212|-79.80121|10-12
9.62397|-79.77595|10-12
9.37923|-79.89695|10-12
9.36928|-79.88632|10-12
8.88063|-79.45685|10-12
9.37105|-79.88695|10-12
8.88089|-79.50988|10-12
8.9006|-79.45669|10-12
9.35228|-79.9078|10-12
9.37225|-79.88525|10-12
9.516680000000001|-79.8794|10-12
8.95433|-79.57472|10-12
9.46984|-79.83924|10-12
9.58884|-79.85511|10-12
8.73077|-79.40523|10-12
8.75331|-79.41887|10-12
8.75757|-79.41621|10-12
8.74035|-79.41132|10-12
9.53258|-79.86687|10-12
9.614840000000001|-79.87698|10-12
9.602170000000001|-79.87668|10-12
9.568|-79.86376|10-12
9.61992|-79.849|10-12
8.72141|-79.40256|10-12
8.763300000000001|-79.41349|10-12
9.56686|-79.86608|10-12
9.60453|-79.88511|10-12
9.3612|-79.88473|10-13
9.37609|-79.91867|10-13
9.36351|-79.88559|10-13
9.44991|-79.89797|10-13
9.35224|-79.90788|10-13
9.25631|-79.90113|10-13
8.96285|-79.56967|10-13
9.55453|-79.88264|10-13
9.44551|-79.84043|10-13
8.95951|-79.57591|10-13
9.48378|-79.82534|10-13
9.50219|-79.85764|10-13
8.88082|-79.45575|10-13
8.86427|-79.46715|10-13
8.95378|-79.56709|10-13
8.95553|-79.56543|10-13
8.87146|-79.47525|10-13
9.39444|-79.89718|10-13
9.36959|-79.88557|10-13
9.3512|-79.9074|10-13
8.95744|-79.57476|10-13
8.88454|-79.49155|10-13
9.46069|-79.88828|10-13
8.984960000000001|-79.59164|10-13
9.571110000000001|-79.87759|10-13
9.37173|-79.88621|10-13
9.35829|-79.88349|10-13
8.7447|-79.4099|10-13
9.61348|-79.85085|10-13
9.59822|-79.87862|10-13
8.72084|-79.40672|10-13
8.71621|-79.40164|10-13
8.72215|-79.40613|10-13
9.61635|-79.86648|10-13
9.51343|-79.97511|10-13
8.80886|-79.45515|10-13
9.62542|-79.84333|10-13
9.62294|-79.84603|10-13
8.75039|-79.4137|10-13
9.61263|-79.85902|10-13
9.57521|-79.85812|10-13
9.58786|-79.87751|10-13
9.58971|-79.86287|10-13
9.45997|-79.88817|10-14
8.8284|-79.6007|10-14
8.95795|-79.56513|10-14
8.95535|-79.56563|10-14
9.3561|-79.88242|10-14
9.37304|-79.88912|10-14
9.35091|-79.9077|10-14
8.96235|-79.56922|10-14
8.97973|-79.58742|10-14
9.37525|-79.89088|10-14
8.86903|-79.47623|10-14
8.74085|-79.41221|10-14
9.45318|-79.8858|10-14
8.95669|-79.5743|10-14
9.39822|-79.89687|10-14
8.87358|-79.51517|10-14
9.0146|-79.61775|10-14
9.44543|-79.84038|10-14
9.35913|-79.88387|10-14
8.83886|-79.49064|10-14
9.50108|-79.83394|10-14
9.43328|-79.8827|10-14
9.44065|-79.89773|10-14
9.35328|-79.90966|10-14
8.96047|-79.57629|10-14
9.50208|-79.89562|10-14
9.48499|-79.8855|10-14
9.36364|-79.88566|10-14
9.36173|-79.88499|10-14
8.71877|-79.40365|10-14
8.72305|-79.41232|10-14
9.5776|-79.88683|10-14
8.74948|-79.40899|10-14
9.61497|-79.86149|10-14
8.73134|-79.4065|10-14
9.50429|-79.98879|10-14
9.62583|-79.88667|10-14
9.58815|-79.85976|10-14
9.60017|-79.8475|10-14
9.36632|-79.88822|10-15
9.36335|-79.88557|10-15
9.0138|-79.61669|10-15
9.37218|-79.88534|10-15
9.26325|-79.9113|10-15
9.35908|-79.8838|10-15
9.48881|-79.83863|10-15
9.35702|-79.88276|10-15
8.98843|-79.59457|10-15
8.98289|-79.59|10-15
9.37343|-79.93626|10-15
9.46155|-79.88763|10-15
9.35251|-79.9109|10-15
8.73514|-79.40791|10-15
9.44503|-79.88633|10-15
9.37194|-79.89073|10-15
9.3711|-79.88702|10-15
8.94954|-79.56727|10-15
9.14463|-79.81148|10-15
9.35993|-79.91931|10-15
9.30096|-79.91701|10-15
9.43071|-79.96417|10-15
9.46239|-79.84979|10-15
9.49057|-79.80161|10-15
8.95537|-79.5656|10-15
9.37516|-79.89075|10-15
8.95774|-79.56496|10-15
8.9718|-79.58108|10-15
8.96343|-79.57016|10-15
9.02867|-79.63033|10-15
9.54217|-79.89157|10-15
8.73027|-79.40748|10-15
8.76556|-79.41724|10-15
9.62437|-79.84666|10-15
8.7258|-79.40661|10-15
8.73424|-79.40345|10-15
8.72851|-79.40292|10-15
8.74225|-79.4176|10-15
9.603860000000001|-79.88411|10-15
8.76113|-79.4179|10-15
9.60817|-79.86533|10-15
8.7631|-79.41429|10-15
9.51502|-79.99942|10-15
9.6194|-79.85268|10-15
8.73874|-79.40562|10-15
9.35608|-79.88245|10-16
8.9601|-79.5761|10-16
8.95429|-79.57482|10-16
9.49996|-79.85735|10-16
9.48497|-79.85455|10-16
8.87057|-79.48423|10-16
9.37215|-79.88529|10-16
9.36105|-79.8846|10-16
9.00987|-79.60424|10-16
9.43842|-79.86774|10-16
8.98168|-79.58903|10-16
9.37454|-79.89035|10-16
9.35083|-79.90743|10-16
9.36357|-79.8858|10-16
9.46307|-79.87113|10-16
9.4611|-79.88446|10-16
8.96004|-79.56715|10-16
8.99529|-79.59064|10-16
9.36953|-79.88544|10-16
9.45183|-79.84533|10-16
8.78204|-79.59913|10-16
9.47541|-79.87451|10-16
8.9537|-79.56721|10-16
8.96342|-79.57023|10-16
8.89773|-79.44809|10-16
9.60243|-79.87042|10-16
9.36702|-79.88415|10-16
8.95793|-79.56519|10-16
8.94956|-79.56729|10-16
8.73314|-79.40933|10-16
8.73783|-79.41217|10-16
8.720790000000001|-79.39803|10-16
8.75424|-79.4211|10-16
9.54718|-79.88813|10-16
8.72342|-79.40409|10-16
8.73551|-79.4002|10-16
9.49629|-79.95873|10-16
8.75491|-79.41422|10-16
9.6214|-79.84708|10-16
9.56566|-79.89024|10-16
9.53512|-79.88682|10-16
8.73503|-79.4131|10-16
9.56431|-79.88114|10-16
9.46065|-79.95457|10-17
9.46983|-79.88907|10-17
9.46036|-79.88752|10-17
8.96283|-79.5695|10-17
9.35248|-79.91082|10-17
9.43433|-79.88101|10-17
8.87982|-79.45529|10-17
9.37541|-79.89071|10-17
9.36086|-79.88446|10-17
9.35227|-79.90793|10-17
8.87023|-79.48386|10-17
9.44284|-79.87318|10-17
9.36383|-79.88567|10-17
8.96104|-79.5679|10-17
9.46282|-79.87417|10-17
8.85903|-79.46388|10-17
8.95531|-79.566|10-17
8.95627|-79.57404|10-17
8.95794|-79.56518|10-17
9.35613|-79.88242|10-17
9.49976|-79.86067|10-17
9.27948|-79.91353|10-17
8.89594|-79.48224|10-17
8.98922|-79.59493|10-17
9.398530000000001|-79.89646|10-17
8.79992|-79.60308|10-17
8.87539|-79.49199|10-17
8.95393|-79.56718|10-17
8.73689|-79.4158|10-17
8.73486|-79.4114|10-17
8.75445|-79.4097|10-17
9.60221|-79.8768|10-17
9.5648|-79.88202|10-17
9.51002|-79.89155|10-17
8.76976|-79.42594|10-17
8.74554|-79.41468|10-17
9.55765|-79.8905|10-17
9.62587|-79.83658|10-17
8.7267|-79.41316|10-17
9.49828|-79.86027|10-18
9.43254|-79.88045|10-18
9.48702|-79.84181|10-18
9.36061|-79.88447|10-18
8.85953|-79.46535|10-18
8.95536|-79.56576|10-18
9.36682|-79.88445|10-18
9.36357|-79.88575|10-18
8.95791|-79.56513|10-18
9.35618|-79.88236|10-18
8.9982|-79.59288|10-18
8.95649|-79.57431|10-18
9.37237|-79.89017|10-18
9.35087|-79.90753|10-18
8.95392|-79.56705|10-18
9.20883|-79.93152|10-18
9.35853|-79.88353|10-18
8.95937|-79.57582|10-18
9.48544|-79.95003|10-18
9.0015|-79.59598|10-18
8.76156|-79.47984|10-18
9.46249|-79.88373|10-18
8.87045|-79.5285|10-18
8.95627|-79.5723|10-18
9.3527|-79.91054|10-18
9.61749|-79.85562|10-18
8.74293|-79.41185|10-18
8.713750000000001|-79.39827|10-18
9.59061|-79.85419|10-18
8.74544|-79.41325|10-18
8.72755|-79.40703|10-18
9.60071|-79.87789|10-18
9.62429|-79.83614|10-18
9.56202|-79.86441|10-18
8.76672|-79.42011|10-18
8.76519|-79.41931|10-18
9.56646|-79.8836|10-18
9.51014|-79.9722|10-18
8.755700000000001|-79.41363|10-18
9.58494|-79.8624|10-18
8.72042|-79.4103|10-18
9.52568|-79.85579|10-19
9.54355|-79.87294|10-19
9.45059|-79.8907|10-19
8.91655|-79.54292|10-19
9.44295|-79.86413|10-19
8.96303|-79.56967|10-19
9.20717|-79.92885|10-19
8.86371|-79.48138|10-19
8.88893|-79.44805|10-19
9.4977|-79.85877|10-19
9.4392|-79.87112|10-19
9.45761|-79.84858|10-19
9.36392|-79.88591|10-19
8.95768|-79.57488|10-19
8.88011|-79.454|10-19
8.95999|-79.5669|10-19
9.3745|-79.89025|10-19
9.35833|-79.88325|10-19
9.41295|-79.89707|10-19
9.26765|-79.92409|10-19
8.98392|-79.5908|10-19
9.37184|-79.89507|10-19
9.37211|-79.88563|10-19
8.9543|-79.57466|10-19
8.86586|-79.48968|10-19
9.36926|-79.88651|10-19
9.35597|-79.88231|10-19
8.75745|-79.41888|10-19
8.73254|-79.40868|10-19
8.74905|-79.41514|10-19
9.53893|-79.89243|10-19
8.80811|-79.45104|10-19
9.6011|-79.88743|10-19
9.59716|-79.86108|10-19
9.61987|-79.89652|10-19
9.61197|-79.84539|10-19
9.5594|-79.86632|10-19
8.71974|-79.40416|10-19
9.61438|-79.85299|10-19
9.61152|-79.87203|10-19
8.72827|-79.40896|10-19
8.71454|-79.40613|10-19
8.95404|-79.56707|10-20
8.95563|-79.56548|10-20
9.48164|-79.88512|10-20
9.35097|-79.9076|10-20
9.51111|-79.87227|10-20
9.36979|-79.88538|10-20
9.35607|-79.88232|10-20
9.4523|-79.86273|10-20
9.20848|-79.92878|10-20
9.49852|-79.85668|10-20
9.27531|-79.91284|10-20
8.86383|-79.48077|10-20
8.95648|-79.5744|10-20
9.37067|-79.89331|10-20
8.87139|-79.48288|10-20
8.78361|-79.42907|10-20
9.35843|-79.88337|10-20
8.95941|-79.5757|10-20
8.93631|-79.55992|10-20
9.36373|-79.8858|10-20
9.36148|-79.88484|10-20
8.95993|-79.56685|10-20
9.37313|-79.88907|10-20
9.49657|-79.87957|10-20
9.44643|-79.89762|10-20
8.72078|-79.40543|10-20
9.56837|-79.87174|10-20
9.59088|-79.87329|10-20
8.71333|-79.4043|10-20
9.59462|-79.86234|10-20
8.73636|-79.4056|10-20
8.76451|-79.42094|10-20
9.509|-79.96817|10-20
9.6115|-79.84733|10-20
8.71511|-79.40327|10-20
8.74379|-79.41373|10-20
8.95817|-79.57033|10-20
9.59401|-79.86207|10-20
8.73783|-79.40593|10-20
8.75131|-79.41456|10-20
9.58513|-79.85611|10-20
9.55613|-79.86518|10-20
9.60375|-79.84917|10-20
9.60781|-79.85103|10-20
8.72371|-79.4055|10-20
9.29795|-79.9164|10-21
9.49186|-79.84548|10-21
9.37535|-79.89086|10-21
9.3522|-79.90798|10-21
8.956620000000001|-79.57428|10-21
9.43812|-79.8826|10-21
8.95794|-79.56533|10-21
9.51983|-79.90547|10-21
9.6119|-80.01153|10-21
8.96256|-79.56931|10-21
8.96031|-79.57628|10-21
9.59428|-79.78447|10-21
9.45292|-79.8767|10-21
8.89352|-79.49892|10-21
9.36324|-79.88652|10-21
8.95391|-79.56726|10-21
9.5901|-79.93182|10-21
9.49807|-79.88669|10-21
8.87653|-79.48902|10-21
8.88577|-79.49047|10-21
8.96022|-79.56722|10-21
8.95554|-79.56551|10-21
9.37238|-79.88517|10-21
9.45714|-79.92325|10-21
8.92598|-79.55045|10-21
8.98775|-79.59398|10-21
8.81733|-79.57239|10-21
8.88044|-79.4587|10-21
8.97931|-79.58709|10-21
8.78289|-79.42482|10-21
9.35093|-79.90769|10-21
9.37125|-79.88694|10-21
9.45293|-79.86274|10-21
8.87237|-79.46474|10-21
8.758420000000001|-79.41462|10-21
9.5847|-79.87993|10-21
9.53201|-80.01322|10-21
9.60973|-79.88356|10-21
8.77078|-79.42002|10-21
9.5712|-79.86972|10-21
9.62583|-79.83333|10-21
9.62611|-79.84199|10-21
9.60479|-79.85739|10-21
8.73188|-79.40776|10-21
9.61694|-79.85337|10-21
9.57086|-79.86181|10-21
8.75138|-79.41194|10-21
9.36935|-79.88658|10-22
8.87111|-79.4746|10-22
9.5|-79.87032|10-22
9.33275|-79.91918|10-22
8.95645|-79.5647|10-22
9.01395|-79.61699|10-22
9.37165|-79.88635|10-22
9.44315|-79.88591|10-22
8.91996|-79.51953|10-22
8.95774|-79.57492|10-22
9.40763|-79.89655|10-22
8.963330000000001|-79.56994|10-22
8.88004|-79.47828|10-22
8.9539|-79.56728|10-22
9.00374|-79.60623|10-22
8.96031|-79.57622|10-22
9.19275|-79.89248|10-22
9.3522|-79.90794|10-22
9.4276|-79.90029|10-22
9.37313|-79.88912|10-22
8.95797|-79.56538|10-22
9.37463|-79.89017|10-22
9.462720000000001|-79.85715|10-22
8.857850000000001|-79.48112|10-22
9.35782|-79.8832|10-22
9.36124|-79.88464|10-22
9.49321|-79.84664|10-22
9.36699|-79.88413|10-22
9.45286|-79.86325|10-22
9.35248|-79.91085|10-22
9.45368|-79.87769|10-22
9.45317|-79.92583|10-22
8.87711|-79.48981|10-22
8.73225|-79.40673|10-22
8.72938|-79.41112|10-22
9.594850000000001|-79.87715|10-22
9.61317|-79.86337|10-22
9.53745|-79.88417|10-22
8.748|-79.41265|10-22
8.728110000000001|-79.40749|10-22
8.72556|-79.40466|10-22
8.721|-79.4059|10-22
8.7178|-79.40437|10-22
9.62145|-79.84348|10-22
9.60956|-79.88945|10-22
8.72067|-79.40083|10-22
9.59963|-79.85017|10-22
9.43385|-79.87678|10-23
9.45217|-79.92533|10-23
8.95404|-79.56701|10-23
8.95796|-79.56532|10-23
9.37547|-79.89103|10-23
9.45166|-79.86211|10-23
8.74775|-79.40965|10-23
8.90433|-79.53383|10-23
9.49942|-79.86986|10-23
9.43482|-79.89994|10-23
9.38503|-79.89699|10-23
9.492280000000001|-79.84595|10-23
8.73235|-79.46543|10-23
9.36367|-79.8858|10-23
8.91988|-79.51951|10-23
8.85637|-79.48146|10-23
9.3564|-79.88263|10-23
9.01652|-79.61228|10-23
9.35103|-79.9076|10-23
8.868030000000001|-79.48267|10-23
8.95957|-79.57583|10-23
9.38219|-79.91887|10-23
9.46116|-79.8364|10-23
8.9198|-79.51891|10-23
8.7436|-79.42188|10-23
8.81551|-79.57694|10-23
8.87615|-79.49081|10-23
9.28411|-79.92201|10-23
9.35881|-79.88368|10-23
8.97698|-79.58537|10-23
9.43191|-79.89446|10-23
8.96121|-79.56806|10-23
9.01453|-79.6177|10-23
8.77078|-79.46161|10-23
8.95966|-79.57366|10-23
8.95766|-79.57499|10-23
9.45136|-79.87891|10-23
8.98475|-79.59167|10-23
9.36113|-79.8847|10-23
9.35247|-79.91085|10-23
8.76008|-79.41771|10-23
9.58146|-79.86568|10-23
8.765270000000001|-79.42268|10-23
8.73715|-79.41491|10-23
9.579|-79.88436|10-23
8.71695|-79.41259|10-23
9.57133|-79.86575|10-23
9.53202|-80.00339|10-23
9.60014|-79.85511|10-23
9.55801|-79.86618|10-23
9.61556|-79.85081|10-23
9.61996|-79.8742|10-23
8.71988|-79.4057|10-23
9.57701|-79.85319|10-23
8.71726|-79.40444|10-23
8.95576|-79.56535|10-24
9.43295|-79.88075|10-24
8.96259|-79.5695|10-24
9.36935|-79.88652|10-24
8.91997|-79.51952|10-24
9.46367|-79.86422|10-24
9.36109|-79.88472|10-24
9.27593|-79.91305|10-24
9.41815|-79.89813|10-24
8.95349|-79.5758|10-24
8.88694|-79.52059|10-24
9.35634|-79.88262|10-24
9.35961|-79.88391|10-24
9.47108|-79.8157|10-24
9.01456|-79.61768000000001|10-24
9.37267|-79.88498|10-24
8.99632|-79.60034|10-24
8.96176|-79.57509|10-24
9.46367|-79.88088|10-24
9.49093|-79.85084|10-24
8.95695|-79.57444|10-24
9.45333|-79.928|10-24
9.26737|-79.91178|10-24
9.36896|-79.89152|10-24
8.85258|-79.46397|10-24
9.49878|-79.95135|10-24
8.87637|-79.45703|10-24
9.10888|-79.69438|10-24
9.45629|-79.82398|10-24
8.91981|-79.51894|10-24
9.465|-79.83868|10-24
9.48736|-79.93122|10-24
9.45218|-79.84893|10-24
8.72132|-79.40246|10-24
9.61983|-79.84276|10-24
9.59885|-79.85828|10-24
8.73895|-79.41163|10-24
8.7533|-79.4172|10-24
9.52039|-79.88071|10-24
8.74675|-79.41495|10-24
9.60995|-79.87717|10-24
9.61702|-79.8394|10-24
8.77349|-79.42793|10-24
9.59321|-79.88222|10-24
8.7275|-79.41049|10-24
9.47753|-79.83846|10-25
8.9609|-79.56788|10-25
9.45367|-79.92667|10-25
9.45281|-79.84734|10-25
9.3577|-79.91888|10-25
9.4348|-79.87777|10-25
8.95354|-79.5758|10-25
9.52637|-79.93503|10-25
9.49364|-79.84864|10-25
9.36069|-79.88436|10-25
9.49457|-79.8774|10-25
8.95936|-79.57581|10-25
8.91994|-79.51953|10-25
9.46558|-79.86193|10-25
8.95769|-79.56499|10-25
9.47301|-79.81575|10-25
9.48884|-79.93218|10-25
8.96352|-79.57032|10-25
9.54948|-79.82276|10-25
9.42663|-79.89812|10-25
8.91981|-79.51895|10-25
9.36648|-79.88512|10-25
8.95762|-79.575|10-25
8.84584|-79.47599|10-25
9.35075|-79.9065|10-25
9.36368|-79.88588|10-25
9.41366|-79.89494|10-25
8.8576|-79.48752|10-25
9.45867|-79.82752|10-25
9.37214|-79.88857|10-25
8.71864|-79.40788|10-25
8.73522|-79.40828|10-25
8.7487|-79.46187|10-25
9.58665|-79.85308|10-25
8.75717|-79.41563|10-25
8.73633|-79.40417|10-25
8.739090000000001|-79.41232|10-25
9.50299|-79.88697|10-25
8.75392|-79.41598|10-25
9.5824|-79.85288|10-25
9.61465|-79.89073|10-25
9.58172|-79.87901|10-25
8.77614|-79.42888|10-25
9.4666|-79.8582|10-26
9.45828|-79.82712|10-26
9.37238|-79.88547|10-26
9.45566|-79.894|10-26
9.26763|-79.92397|10-26
8.989370000000001|-79.59506|10-26
9.4525|-79.926|10-26
8.882200000000001|-79.48707|10-26
8.96349|-79.57026|10-26
9.35989|-79.88388|10-26
8.872630000000001|-79.49506|10-26
8.91992|-79.51951|10-26
8.96069|-79.57643|10-26
8.919740000000001|-79.51887|10-26
9.43455|-79.87753|10-26
8.96088|-79.56798|10-26
9.01488|-79.6154|10-26
8.95777|-79.56498|10-26
9.36359|-79.8858|10-26
9.48539|-79.82563|10-26
8.958|-79.575|10-26
8.95541|-79.56566|10-26
9.35071|-79.90647|10-26
9.37213|-79.89555|10-26
8.95412|-79.57486|10-26
9.36655|-79.88497|10-26
9.37212|-79.88845|10-26
9.47329|-79.8141|10-26
9.47703|-79.83662|10-26
9.35803|-79.88324|10-26
8.98196|-79.58923|10-26
9.59328|-79.86706|10-26
8.77527|-79.42274|10-26
8.72787|-79.40211|10-26
9.57614|-79.86206|10-26
9.62002|-79.83774|10-26
9.62483|-79.89783|10-26
9.61344|-79.86496|10-26
9.54982|-79.88005|10-26
8.71967|-79.40176|10-26
9.58801|-79.8687|10-26
8.72674|-79.40957|10-26
9.36077|-79.88447|10-27
9.35073|-79.90652|10-27
9.43515|-79.8791|10-27
9.48678|-79.8266|10-27
9.37559|-79.89117|10-27
9.35217|-79.90783|10-27
9.45891|-79.82751|10-27
9.35833|-79.8835|10-27
8.95563|-79.56561|10-27
9.31822|-79.91798|10-27
8.770620000000001|-79.46462|10-27
8.91993|-79.51951|10-27
9.51359|-79.91229|10-27
8.89455|-79.52638|10-27
